ID,Footfall
3871032,1314
3871132,1456
3871232,1009
3871332,814
3871432,1023
3871532,971
3871632,1164
3725733,1039
3725833,1114
3725933,1076
3726033,1062
3726133,1238
3726233,1413
3726333,952
3726433,1031
3726533,958
3726633,1094
3726733,1178
3726833,1257
3726933,1268
3727033,778
3727133,773
3727233,916
3727333,1125
3727433,1174
3727533,1267
3727633,1440
3727733,1053
3727833,984
3727933,899
3728033,1028
3728133,1179
3728233,1294
3728333,1425
3728433,792
3728533,717
3728633,787
3728733,1068
3728833,991
3728933,1294
3729033,1464
3729133,684
3729233,599
3729333,780
3729433,1014
3729533,1144
3729633,1309
3729733,1450
3729833,791
3729933,942
3730033,999
3730133,1000
3730233,1210
3730333,1299
3730433,1444
3730533,976
3730633,811
3730733,997
3730833,1172
3730933,1169
3731033,1293
3731133,1414
3731233,973
3731333,921
3731433,954
3731533,1029
3731633,1170
3731733,1246
3731833,1518
3731933,784
3732033,799
3732133,927
3732233,1116
3732333,1099
3732433,1307
3732533,1418
3732633,846
3732733,815
3732833,904
3732933,961
3733033,1109
3733133,1318
3733233,1528
3733333,1001
3733433,810
3733533,956
3733633,956
3733733,1316
3733833,1305
3733933,1424
3734033,701
3734133,618
3734233,871
3734333,991
3734433,1119
3734533,1233
3734633,1398
3734733,804
3734833,773
3734933,858
3735033,1057
3735133,1207
3735233,1305
3735333,1329
3735433,753
3735533,1015
3735633,925
3735733,924
3735833,1147
3735933,1249
3736033,1529
3736133,834
3736233,830
3736333,1039
3736433,1129
3736533,1152
3736633,1246
3736733,1425
3736833,789
3736933,901
3737033,926
3737133,1051
3737233,1278
3737333,1307
3737433,1483
3737533,681
3737633,674
3737733,907
3737833,1022
3737933,1152
3738033,1286
3738133,1492
3738233,654
3738333,634
3738433,1040
3738533,1053
3738633,1164
3738733,1259
3738833,1230
3738933,812
3739033,865
3739133,984
3739233,956
3739333,1287
3739433,1420
3739533,1298
3739633,774
3739733,828
3739833,970
3739933,1111
3740033,1153
3740133,1430
3740233,1637
3740333,627
3740433,836
3740533,883
3740633,1029
3740733,1166
3740833,1181
3740933,1568
3741033,813
3741133,767
3741233,1002
3741333,1111
3741433,1173
3741533,1325
3741633,1399
3741733,809
3741833,793
3741933,827
3742033,932
3742133,1234
3742233,1308
3742333,1403
3742433,892
3742533,903
3742633,766
3742733,1030
3742833,1176
3742933,1397
3743033,1456
3743133,1009
3743233,940
3743333,894
3743433,1054
3743533,1183
3743633,1354
3743733,1418
3743833,1059
3743933,728
3744033,951
3744133,1150
3744233,1013
3744333,1356
3744433,1449
3744533,912
3744633,890
3744733,963
3744833,1115
3744933,1118
3745033,1337
3745133,1391
3745233,803
3745333,1086
3745433,1081
3745533,1155
3745633,1149
3745733,1300
3745833,1289
3745933,649
3746033,693
3746133,844
3746233,903
3746333,1229
3746433,1361
3746533,1408
3746633,772
3746733,785
3746833,990
3746933,1103
3747033,1162
3747133,1347
3747233,1444
3747333,715
3747433,982
3747533,1045
3747633,982
3747733,1076
3747833,1285
3747933,1450
3748033,635
3748133,725
3748233,786
3748333,1016
3748433,1105
3748533,1423
3748633,1591
3748733,776
3748833,867
3748933,873
3749033,1057
3749133,1077
3749233,1336
3749333,1416
3749433,964
3749533,718
3749633,937
3749733,1089
3749833,1180
3749933,1222
3750033,1437
3750133,727
3750233,720
3750333,846
3750433,965
3750533,1190
3750633,1263
3750733,1400
3750833,709
3750933,806
3751033,932
3751133,1075
3751233,1195
3751333,1324
3751433,1475
3751533,856
3751633,899
3751733,943
3751833,969
3751933,1155
3752033,1240
3752133,1364
3752233,826
3752333,1053
3752433,1022
3752533,982
3752633,1179
3752733,1314
3752833,1445
3752933,792
3753033,845
3753133,1015
3753233,1120
3753333,1108
3753433,1307
3753533,1472
3753633,720
3753733,753
3753833,793
3753933,1048
3754033,1165
3754133,1303
3754233,1400
3754333,893
3754433,853
3754533,1074
3754633,1089
3754733,1136
3754833,1333
3754933,1367
3755033,726
3755133,756
3755233,844
3755333,1036
3755433,1198
3755533,1313
3755633,1429
3755733,759
3755833,980
3755933,954
3756033,1037
3756133,1163
3756233,1269
3756333,1425
3756433,898
3756533,926
3756633,981
3756733,1118
3756833,1172
3756933,1318
3757033,1427
3757133,949
3757233,895
3757333,965
3757433,964
3757533,1291
3757633,1186
3757733,1445
3757833,790
3757933,783
3758033,1104
3758133,1062
3758233,1234
3758333,1304
3758433,1458
3758533,1094
3758633,874
3758733,958
3758833,1006
3758933,982
3759033,1235
3759133,1445
3759233,928
3759333,973
3759433,844
3759533,952
3759633,1158
3759733,1323
3759833,1428
3759933,1082
3760033,900
3760133,837
3760233,1097
3760333,1240
3760433,1269
3760533,1418
3760633,959
3760733,943
3760833,948
3760933,996
3761033,1178
3761133,1328
3761233,1427
3761333,1085
3761433,974
3761533,1051
3761633,1164
3761733,1148
3761833,1295
3761933,1407
3762033,1149
3762133,1079
3762233,970
3762333,1084
3762433,1195
3762533,1307
3762633,1459
3762733,1007
3762833,937
3762933,944
3763033,1067
3763133,1150
3763233,1305
3763333,1533
3763433,727
3763533,817
3763633,836
3763733,1090
3763833,1182
3763933,1360
3764033,1460
3764133,871
3764233,843
3764333,825
3764433,1093
3764533,1162
3764633,1331
3764733,1464
3764833,1038
3764933,1047
3765033,1106
3765133,1152
3765233,1187
3765333,1311
3765433,1302
3765533,964
3765633,1113
3765733,1097
3765833,975
3765933,1111
3766033,1286
3766133,1440
3766233,677
3766333,833
3766433,763
3766533,1015
3766633,1258
3766733,1320
3766833,1398
3766933,780
3767033,746
3767133,934
3767233,918
3767333,1153
3767433,1350
3767533,1492
3767633,826
3767733,830
3767833,829
3767933,877
3768033,1222
3768133,1277
3768233,1310
3768333,635
3768433,622
3768533,895
3768633,1147
3768733,1102
3768833,1305
3768933,1421
3769033,782
3769133,794
3769233,806
3769333,1037
3769433,1029
3769533,1359
3769633,1626
3769733,898
3769833,795
3769933,881
3770033,981
3770133,1176
3770233,1409
3770333,1576
3770433,724
3770533,705
3770633,837
3770733,1226
3770833,1232
3770933,1283
3771033,1535
3771133,544
3771233,690
3771333,832
3771433,1134
3771533,1251
3771633,1319
3771733,1515
3771833,576
3771933,596
3772033,847
3772133,1039
3772233,1158
3772333,1330
3772433,1443
3772533,840
3772633,866
3772733,995
3772833,1135
3772933,1129
3773033,1295
3773133,1433
3773233,820
3773333,746
3773433,976
3773533,1064
3773633,1150
3773733,1290
3773833,1493
3773933,794
3774033,788
3774133,800
3774233,990
3774333,1126
3774433,1296
3774533,1440
3774633,814
3774733,832
3774833,804
3774933,1131
3775033,1205
3775133,1406
3775233,1424
3775333,1004
3775433,1150
3775533,995
3775633,1106
3775733,1077
3775833,1280
3775933,1446
3776033,754
3776133,797
3776233,943
3776333,996
3776433,1073
3776533,1346
3776633,1315
3776733,952
3776833,802
3776933,918
3777033,1080
3777133,1055
3777233,1231
3777333,1370
3777433,852
3777533,714
3777633,842
3777733,936
3777833,1222
3777933,1372
3778033,1488
3778133,770
3778233,755
3778333,964
3778433,1090
3778533,1131
3778633,1358
3778733,1465
3778833,807
3778933,662
3779033,790
3779133,1022
3779233,1217
3779333,1305
3779433,1414
3779533,1122
3779633,933
3779733,824
3779833,938
3779933,1100
3780033,1297
3780133,1318
3780233,880
3780333,882
3780433,991
3780533,1005
3780633,1135
3780733,1269
3780833,1477
3780933,672
3781033,742
3781133,815
3781233,932
3781333,1171
3781433,1268
3781533,1512
3781633,616
3781733,764
3781833,812
3781933,984
3782033,1197
3782133,1421
3782233,1443
3782333,637
3782433,735
3782533,821
3782633,969
3782733,1127
3782833,1295
3782933,1457
3783033,777
3783133,822
3783233,1059
3783333,1113
3783433,1333
3783533,1379
3783633,1438
3783733,733
3783833,758
3783933,865
3784033,1001
3784133,1038
3784233,1314
3784333,1414
3784433,863
3784533,779
3784633,928
3784733,1000
3784833,1155
3784933,1328
3785033,1443
3785133,755
3785233,829
3785333,890
3785433,1027
3785533,1143
3785633,1318
3785733,1508
3785833,777
3785933,709
3786033,821
3786133,1001
3786233,1145
3786333,1306
3786433,1351
3786533,830
3786633,950
3786733,830
3786833,1039
3786933,1185
3787033,1336
3787133,1441
3787233,623
3787333,846
3787433,1060
3787533,984
3787633,1052
3787733,1324
3787833,1322
3787933,746
3788033,985
3788133,969
3788233,946
3788333,1146
3788433,1256
3788533,1446
3788633,856
3788733,711
3788833,839
3788933,1140
3789033,1074
3789133,1300
3789233,1541
3789333,713
3789433,694
3789533,823
3789633,1019
3789733,1249
3789833,1323
3789933,1461
3790033,692
3790133,580
3790233,930
3790333,1089
3790433,1081
3790533,1253
3790633,1522
3790733,997
3790833,830
3790933,893
3791033,923
3791133,1155
3791233,1283
3791333,1447
3791433,942
3791533,899
3791633,1064
3791733,1108
3791833,1288
3791933,1320
3792033,1435
3792133,1116
3792233,1085
3792333,1086
3792433,1064
3792533,1209
3792633,1322
3792733,1431
3792833,1077
3792933,1022
3793033,1026
3793133,1026
3793233,1202
3793333,1331
3793433,1407
3793533,731
3793633,745
3793733,984
3793833,963
3793933,1134
3794033,1287
3794133,1440
3794233,701
3794333,775
3794433,892
3794533,1005
3794633,1189
3794733,1230
3794833,1462
3794933,740
3795033,753
3795133,918
3795233,993
3795333,1150
3795433,1269
3795533,1356
3795633,748
3795733,775
3795833,797
3795933,1036
3796033,1086
3796133,1281
3796233,1427
3796333,1041
3796433,963
3796533,931
3796633,984
3796733,1275
3796833,1279
3796933,1449
3797033,1025
3797133,1014
3797233,913
3797333,1062
3797433,1184
3797533,1262
3797633,1456
3797733,1105
3797833,1053
3797933,1063
3798033,963
3798133,1166
3798233,1271
3798333,1415
3798433,936
3798533,1025
3798633,1050
3798733,1130
3798833,1186
3798933,1345
3799033,1446
3799133,1030
3799233,1062
3799333,1123
3799433,1128
3799533,1232
3799633,1331
3799733,1450
3799833,714
3799933,973
3800033,903
3800133,1101
3800233,1154
3800333,1334
3800433,1447
3800533,868
3800633,816
3800733,916
3800833,1164
3800933,1174
3801033,1326
3801133,1451
3801233,999
3801333,1014
3801433,897
3801533,921
3801633,1204
3801733,1330
3801833,1422
3801933,911
3802033,716
3802133,907
3802233,1057
3802333,1175
3802433,1218
3802533,1419
3802633,1112
3802733,702
3802833,1054
3802933,1132
3803033,1142
3803133,1253
3803233,1383
3803333,820
3803433,827
3803533,990
3803633,1042
3803733,1188
3803833,1323
3803933,1410
3804033,917
3804133,771
3804233,944
3804333,1080
3804433,1192
3804533,1339
3804633,1421
3804733,798
3804833,832
3804933,841
3805033,986
3805133,1142
3805233,1354
3805333,1467
3805433,778
3805533,634
3805633,759
3805733,965
3805833,1187
3805933,1289
3806033,1395
3806133,991
3806233,872
3806333,1144
3806433,1220
3806533,1370
3806633,1346
3806733,1412
3806833,834
3806933,639
3807033,764
3807133,990
3807233,1169
3807333,1370
3807433,1639
3807533,637
3807633,517
3807733,909
3807833,1072
3807933,1138
3808033,1330
3808133,1434
3808233,845
3808333,764
3808433,1139
3808533,1074
3808633,1212
3808733,1303
3808833,1466
3808933,884
3809033,975
3809133,876
3809233,990
3809333,1367
3809433,1180
3809533,1518
3809633,656
3809733,633
3809833,926
3809933,915
3810033,1160
3810133,1452
3810233,1419
3810333,645
3810433,607
3810533,874
3810633,1022
3810733,1135
3810833,1307
3810933,1376
3811033,731
3811133,655
3811233,914
3811333,1112
3811433,1177
3811533,1309
3811633,1452
3811733,1160
3811833,988
3811933,913
3812033,1018
3812133,1157
3812233,1345
3812333,1450
3812433,668
3812533,648
3812633,1052
3812733,1052
3812833,1302
3812933,1333
3813033,1490
3813133,786
3813233,708
3813333,896
3813433,1055
3813533,1224
3813633,1305
3813733,1383
3813833,781
3813933,763
3814033,877
3814133,1070
3814233,1108
3814333,1492
3814433,1536
3814533,636
3814633,713
3814733,984
3814833,933
3814933,1116
3815033,1352
3815133,1369
3815233,851
3815333,861
3815433,874
3815533,959
3815633,1068
3815733,1188
3815833,1411
3815933,682
3816033,622
3816133,856
3816233,973
3816333,1089
3816433,1329
3816533,1335
3816633,808
3816733,859
3816833,851
3816933,918
3817033,1295
3817133,1417
3817233,1422
3817333,971
3817433,804
3817533,947
3817633,973
3817733,1158
3817833,1318
3817933,1428
3818033,887
3818133,823
3818233,984
3818333,992
3818433,1135
3818533,1428
3818633,1491
3818733,738
3818833,923
3818933,799
3819033,994
3819133,1169
3819233,1351
3819333,1483
3819433,750
3819533,818
3819633,945
3819733,889
3819833,1119
3819933,1273
3820033,1458
3820133,824
3820233,728
3820333,929
3820433,1071
3820533,1201
3820633,1310
3820733,1403
3820833,950
3820933,1112
3821033,994
3821133,1120
3821233,1123
3821333,1265
3821433,1423
3821533,1136
3821633,946
3821733,916
3821833,944
3821933,1157
3822033,1357
3822133,1361
3822233,815
3822333,817
3822433,808
3822533,1100
3822633,1239
3822733,1317
3822833,1446
3822933,902
3823033,702
3823133,802
3823233,1002
3823333,1278
3823433,1263
3823533,1481
3823633,702
3823733,715
3823833,816
3823933,967
3824033,1109
3824133,1309
3824233,1472
3824333,717
3824433,717
3824533,812
3824633,1084
3824733,1266
3824833,1251
3824933,1483
3825033,822
3825133,849
3825233,905
3825333,1054
3825433,1154
3825533,1272
3825633,1488
3825733,766
3825833,722
3825933,998
3826033,979
3826133,1151
3826233,1235
3826333,1451
3826433,667
3826533,763
3826633,1054
3826733,1027
3826833,1122
3826933,1357
3827033,1471
3827133,812
3827233,762
3827333,1042
3827433,1015
3827533,1218
3827633,1320
3827733,1485
3827833,1058
3827933,1046
3828033,1035
3828133,986
3828233,1212
3828333,1310
3828433,1452
3828533,900
3828633,710
3828733,1017
3828833,963
3828933,1286
3829033,1326
3829133,1476
3829233,986
3829333,1044
3829433,944
3829533,885
3829633,1244
3829733,1339
3829833,1434
3829933,852
3830033,829
3830133,880
3830233,937
3830333,1234
3830433,1331
3830533,1435
3830633,790
3830733,822
3830833,848
3830933,974
3831033,1224
3831133,1261
3831233,1464
3831333,711
3831433,733
3831533,814
3831633,1065
3831733,1194
3831833,1341
3831933,1518
3832033,810
3832133,854
3832233,821
3832333,921
3832433,1278
3832533,1332
3832633,1351
3832733,929
3832833,938
3832933,1003
3833033,1089
3833133,1116
3833233,1311
3833333,1392
3833433,800
3833533,967
3833633,1019
3833733,1132
3833833,1170
3833933,1295
3834033,1430
3834133,1047
3834233,1187
3834333,1176
3834433,1108
3834533,1088
3834633,1266
3834733,1453
3834833,729
3834933,835
3835033,1001
3835133,1016
3835233,1206
3835333,1285
3835433,1460
3835533,903
3835633,803
3835733,938
3835833,1153
3835933,1160
3836033,1288
3836133,1429
3836233,1167
3836333,1139
3836433,1133
3836533,1097
3836633,1169
3836733,1336
3836833,1442
3836933,889
3837033,789
3837133,820
3837233,1050
3837333,1218
3837433,1242
3837533,1424
3837633,860
3837733,959
3837833,995
3837933,1062
3838033,1153
3838133,1207
3838233,1398
3838333,935
3838433,912
3838533,830
3838633,1014
3838733,1130
3838833,1339
3838933,1346
3839033,854
3839133,941
3839233,921
3839333,881
3839433,1187
3839533,1424
3839633,1479
3839733,694
3839833,779
3839933,947
3840033,1012
3840133,1192
3840233,1341
3840333,1416
3840433,785
3840533,1052
3840633,1081
3840733,1045
3840833,1163
3840933,1188
3841033,1415
3841133,1126
3841233,1067
3841333,1060
3841433,1092
3841533,1240
3841633,1328
3841733,1542
3841833,841
3841933,819
3842033,981
3842133,959
3842233,1337
3842333,1419
3842433,1427
3842533,767
3842633,701
3842733,783
3842833,1030
3842933,1131
3843033,1289
3843133,1378
3843233,729
3843333,810
3843433,899
3843533,1041
3843633,1199
3843733,1277
3843833,1444
3843933,1108
3844033,1025
3844133,1007
3844233,1193
3844333,1029
3844433,1312
3844533,1468
3844633,669
3844733,675
3844833,930
3844933,929
3845033,1220
3845133,1319
3845233,1478
3845333,1032
3845433,822
3845533,889
3845633,942
3845733,1173
3845833,1344
3845933,1502
3846033,603
3846133,642
3846233,853
3846333,932
3846433,1210
3846533,1376
3846633,1445
3846733,913
3846833,695
3846933,904
3847033,1127
3847133,1109
3847233,1296
3847333,1603
3847433,815
3847533,833
3847633,1028
3847733,1128
3847833,1163
3847933,1515
3848033,1430
3848133,790
3848233,752
3848333,952
3848433,950
3848533,1235
3848633,1211
3848733,1452
3848833,810
3848933,1003
3849033,1032
3849133,1041
3849233,1185
3849333,1317
3849433,1384
3849533,789
3849633,825
3849733,905
3849833,989
3849933,1139
3850033,1333
3850133,1335
3850233,902
3850333,784
3850433,1156
3850533,1064
3850633,1256
3850733,1368
3850833,1429
3850933,870
3851033,760
3851133,849
3851233,1051
3851333,1364
3851433,1510
3851533,1425
3851633,859
3851733,706
3851833,820
3851933,1090
3852033,1081
3852133,1276
3852233,1421
3852333,822
3852433,900
3852533,933
3852633,1111
3852733,1152
3852833,1516
3852933,1426
3853033,726
3853133,828
3853233,855
3853333,1027
3853433,1052
3853533,1277
3853633,1512
3853733,832
3853833,805
3853933,879
3854033,1104
3854133,1090
3854233,1403
3854333,1667
3854433,1066
3854533,1064
3854633,1022
3854733,962
3854833,1219
3854933,1289
3855033,1425
3855133,826
3855233,796
3855333,975
3855433,1028
3855533,1120
3855633,1410
3855733,1376
3855833,738
3855933,1107
3856033,1158
3856133,1070
3856233,1075
3856333,1370
3856433,1404
3856533,676
3856633,850
3856733,963
3856833,1051
3856933,1047
3857033,1163
3857133,1465
3857233,662
3857333,749
3857433,832
3857533,946
3857633,1267
3857733,1323
3857833,1400
3857933,822
3858033,899
3858133,997
3858233,1117
3858333,1285
3858433,1330
3858533,1609
3858633,699
3858733,756
3858833,1058
3858933,1147
3859033,1156
3859133,1285
3859233,1424
3859333,725
3859433,876
3859533,883
3859633,925
3859733,1161
3859833,1266
3859933,1336
3860033,901
3860133,890
3860233,838
3860333,997
3860433,1254
3860533,1382
3860633,1497
3860733,730
3860833,829
3860933,1081
3861033,1007
3861133,1149
3861233,1339
3861333,1342
3861433,702
3861533,825
3861633,933
3861733,1078
3861833,1221
3861933,1262
3862033,1436
3862133,758
3862233,731
3862333,870
3862433,961
3862533,1183
3862633,1288
3862733,1431
3862833,674
3862933,797
3863033,931
3863133,1071
3863233,1179
3863333,1193
3863433,1482
3863533,737
3863633,692
3863733,772
3863833,1057
3863933,1098
3864033,1224
3864133,1476
3864233,719
3864333,716
3864433,850
3864533,988
3864633,1158
3864733,1287
3864833,1453
3864933,662
3865033,767
3865133,861
3865233,1021
3865333,1292
3865433,1248
3865533,1483
3865633,670
3865733,735
3865833,825
3865933,1109
3866033,1248
3866133,1324
3866233,1466
3866333,786
3866433,1187
3866533,1166
3866633,1171
3866733,1130
3866833,1352
3866933,1459
3867033,1154
3867133,1135
3867233,1173
3867333,1123
3867433,1149
3867533,1252
3867633,1395
3867733,743
3867833,713
3867933,1076
3868033,1076
3868133,1141
3868233,1325
3868333,1422
3868433,1143
3868533,1152
3868633,991
3868733,1218
3868833,1202
3868933,1279
3869033,1434
3869133,1145
3869233,692
3869333,993
3869433,1074
3869533,1214
3869633,1312
3869733,1459
3869833,819
3869933,651
3870033,928
3870133,1121
3870233,1227
3870333,1351
3870433,1490
3870533,998
3870633,1170
3870733,1173
3870833,1135
3870933,1196
3871033,1311
3871133,1442
3871233,995
3871333,772
3871433,1011
3871533,1055
3871633,1111
3725734,1058
3725834,1118
3725934,1117
3726034,1078
3726134,1236
3726234,1384
3726334,1028
3726434,989
3726534,965
3726634,1025
3726734,1148
3726834,1210
3726934,1265
3727034,770
3727134,726
3727234,956
3727334,1137
3727434,1136
3727534,1232
3727634,1335
3727734,1091
3727834,960
3727934,950
3728034,1070
3728134,1136
3728234,1309
3728334,1431
3728434,827
3728534,751
3728634,831
3728734,1071
3728834,978
3728934,1306
3729034,1474
3729134,680
3729234,649
3729334,829
3729434,1015
3729534,1116
3729634,1316
3729734,1434
3729834,779
3729934,916
3730034,960
3730134,980
3730234,1180
3730334,1293
3730434,1374
3730534,945
3730634,843
3730734,1150
3730834,1149
3730934,1173
3731034,1297
3731134,1384
3731234,991
3731334,894
3731434,940
3731534,1062
3731634,1195
3731734,1254
3731834,1485
3731934,888
3732034,807
3732134,906
3732234,1169
3732334,1226
3732434,1319
3732534,1469
3732634,867
3732734,877
3732834,906
3732934,970
3733034,1228
3733134,1337
3733234,1545
3733334,938
3733434,858
3733534,1000
3733634,1008
3733734,1244
3733834,1290
3733934,1403
3734034,701
3734134,605
3734234,915
3734334,957
3734434,1186
3734534,1234
3734634,1398
3734734,861
3734834,772
3734934,865
3735034,1008
3735134,1229
3735234,1286
3735334,1321
3735434,810
3735534,1075
3735634,1049
3735734,857
3735834,1058
3735934,1254
3736034,1364
3736134,828
3736234,822
3736334,1027
3736434,1067
3736534,1203
3736634,1228
3736734,1429
3736834,999
3736934,1052
3737034,948
3737134,1072
3737234,1251
3737334,1308
3737434,1493
3737534,714
3737634,665
3737734,958
3737834,967
3737934,1190
3738034,1304
3738134,1467
3738234,705
3738334,645
3738434,992
3738534,1100
3738634,1168
3738734,1263
3738834,1232
3738934,824
3739034,994
3739134,940
3739234,1004
3739334,1302
3739434,1451
3739534,1450
3739634,801
3739734,862
3739834,893
3739934,1080
3740034,1204
3740134,1419
3740234,1635
3740334,614
3740434,804
3740534,916
3740634,1049
3740734,1183
3740834,1201
3740934,1486
3741034,835
3741134,789
3741234,1094
3741334,1197
3741434,1167
3741534,1330
3741634,1386
3741734,829
3741834,725
3741934,801
3742034,938
3742134,1249
3742234,1301
3742334,1435
3742434,1010
3742534,986
3742634,851
3742734,1010
3742834,1160
3742934,1346
3743034,1467
3743134,1063
3743234,921
3743334,885
3743434,1062
3743534,1205
3743634,1341
3743734,1401
3743834,1058
3743934,761
3744034,1044
3744134,1172
3744234,1159
3744334,1316
3744434,1453
3744534,980
3744634,1022
3744734,1037
3744834,1121
3744934,1066
3745034,1310
3745134,1383
3745234,903
3745334,1078
3745434,1052
3745534,1158
3745634,1070
3745734,1140
3745834,1304
3745934,607
3746034,786
3746134,845
3746234,972
3746334,1240
3746434,1323
3746534,1358
3746634,808
3746734,1001
3746834,1066
3746934,1134
3747034,1169
3747134,1343
3747234,1514
3747334,747
3747434,1070
3747534,1053
3747634,992
3747734,1108
3747834,1278
3747934,1445
3748034,675
3748134,739
3748234,826
3748334,1069
3748434,1149
3748534,1356
3748634,1548
3748734,740
3748834,869
3748934,935
3749034,1121
3749134,1150
3749234,1344
3749334,1393
3749434,1008
3749534,774
3749634,989
3749734,1184
3749834,1173
3749934,1181
3750034,1440
3750134,858
3750234,707
3750334,912
3750434,971
3750534,1235
3750634,1302
3750734,1442
3750834,746
3750934,964
3751034,940
3751134,1114
3751234,1136
3751334,1271
3751434,1469
3751534,998
3751634,950
3751734,944
3751834,954
3751934,1200
3752034,1332
3752134,1303
3752234,850
3752334,1052
3752434,1078
3752534,1067
3752634,1176
3752734,1320
3752834,1415
3752934,970
3753034,976
3753134,1045
3753234,1193
3753334,1134
3753434,1296
3753534,1426
3753634,695
3753734,785
3753834,792
3753934,1037
3754034,1167
3754134,1298
3754234,1434
3754334,1057
3754434,956
3754534,1087
3754634,1117
3754734,1135
3754834,1315
3754934,1436
3755034,688
3755134,704
3755234,808
3755334,965
3755434,1167
3755534,1324
3755634,1413
3755734,802
3755834,1070
3755934,948
3756034,1055
3756134,1161
3756234,1263
3756334,1417
3756434,1060
3756534,862
3756634,975
3756734,1116
3756834,1169
3756934,1322
3757034,1434
3757134,952
3757234,953
3757334,1005
3757434,949
3757534,1265
3757634,1313
3757734,1494
3757834,771
3757934,843
3758034,1032
3758134,1081
3758234,1161
3758334,1302
3758434,1451
3758534,1114
3758634,1008
3758734,961
3758834,956
3758934,1011
3759034,1314
3759134,1396
3759234,939
3759334,995
3759434,939
3759534,920
3759634,1217
3759734,1336
3759834,1446
3759934,1108
3760034,958
3760134,823
3760234,1120
3760334,1180
3760434,1270
3760534,1458
3760634,1040
3760734,977
3760834,935
3760934,1030
3761034,1179
3761134,1334
3761234,1429
3761334,1174
3761434,1071
3761534,1090
3761634,1165
3761734,1152
3761834,1311
3761934,1430
3762034,1173
3762134,1159
3762234,976
3762334,1122
3762434,1211
3762534,1334
3762634,1469
3762734,966
3762834,958
3762934,1023
3763034,1105
3763134,1159
3763234,1358
3763334,1634
3763434,716
3763534,832
3763634,799
3763734,1107
3763834,1192
3763934,1425
3764034,1487
3764134,855
3764234,837
3764334,790
3764434,1060
3764534,1140
3764634,1389
3764734,1484
3764834,1100
3764934,1093
3765034,1187
3765134,1131
3765234,1142
3765334,1287
3765434,1303
3765534,1024
3765634,1114
3765734,1070
3765834,959
3765934,1077
3766034,1248
3766134,1468
3766234,857
3766334,825
3766434,750
3766534,1017
3766634,1238
3766734,1317
3766834,1412
3766934,766
3767034,698
3767134,921
3767234,950
3767334,1104
3767434,1348
3767534,1458
3767634,783
3767734,818
3767834,853
3767934,853
3768034,1140
3768134,1269
3768234,1310
3768334,724
3768434,651
3768534,957
3768634,977
3768734,1212
3768834,1408
3768934,1367
3769034,827
3769134,820
3769234,809
3769334,1045
3769434,1158
3769534,1323
3769634,1498
3769734,930
3769834,926
3769934,859
3770034,954
3770134,1165
3770234,1378
3770334,1534
3770434,732
3770534,735
3770634,839
3770734,1246
3770834,1223
3770934,1299
3771034,1517
3771134,609
3771234,741
3771334,835
3771434,1092
3771534,1253
3771634,1240
3771734,1462
3771834,666
3771934,661
3772034,868
3772134,1026
3772234,1166
3772334,1305
3772434,1444
3772534,984
3772634,884
3772734,1079
3772834,1156
3772934,1245
3773034,1315
3773134,1428
3773234,792
3773334,809
3773434,943
3773534,1139
3773634,1176
3773734,1179
3773834,1393
3773934,742
3774034,997
3774134,852
3774234,946
3774334,1132
3774434,1331
3774534,1460
3774634,767
3774734,771
3774834,786
3774934,1190
3775034,1153
3775134,1298
3775234,1400
3775334,975
3775434,1079
3775534,1088
3775634,1081
3775734,1078
3775834,1285
3775934,1439
3776034,722
3776134,817
3776234,938
3776334,989
3776434,1058
3776534,1295
3776634,1318
3776734,905
3776834,822
3776934,856
3777034,967
3777134,1187
3777234,1259
3777334,1399
3777434,851
3777534,875
3777634,869
3777734,969
3777834,1403
3777934,1366
3778034,1481
3778134,751
3778234,793
3778334,1016
3778434,1169
3778534,1143
3778634,1422
3778734,1396
3778834,823
3778934,731
3779034,798
3779134,943
3779234,1205
3779334,1309
3779434,1388
3779534,1135
3779634,898
3779734,850
3779834,923
3779934,1085
3780034,1242
3780134,1346
3780234,1019
3780334,911
3780434,1060
3780534,1066
3780634,1129
3780734,1294
3780834,1461
3780934,685
3781034,728
3781134,832
3781234,950
3781334,1198
3781434,1292
3781534,1337
3781634,674
3781734,683
3781834,834
3781934,1028
3782034,1179
3782134,1316
3782234,1469
3782334,668
3782434,672
3782534,837
3782634,1000
3782734,1135
3782834,1336
3782934,1465
3783034,933
3783134,971
3783234,1108
3783334,1127
3783434,1311
3783534,1360
3783634,1428
3783734,673
3783834,870
3783934,891
3784034,1030
3784134,1182
3784234,1322
3784334,1454
3784434,977
3784534,824
3784634,887
3784734,996
3784834,1224
3784934,1327
3785034,1457
3785134,1009
3785234,848
3785334,924
3785434,1074
3785534,1185
3785634,1317
3785734,1520
3785834,802
3785934,653
3786034,802
3786134,891
3786234,1140
3786334,1334
3786434,1351
3786534,845
3786634,972
3786734,862
3786834,1018
3786934,1337
3787034,1338
3787134,1463
3787234,730
3787334,980
3787434,1018
3787534,981
3787634,1137
3787734,1303
3787834,1302
3787934,994
3788034,960
3788134,954
3788234,927
3788334,1154
3788434,1291
3788534,1479
3788634,945
3788734,681
3788834,851
3788934,1055
3789034,1087
3789134,1301
3789234,1543
3789334,731
3789434,728
3789534,822
3789634,1012
3789734,1222
3789834,1315
3789934,1429
3790034,653
3790134,628
3790234,1006
3790334,1072
3790434,1063
3790534,1299
3790634,1511
3790734,988
